Date,AAPL,AMZN,BTC-USD,GOOGL,MSFT,NFLX,TSLA
2023-12-01,189.27374267578125,147.02999877929688,38688.75,130.7790985107422,368.16778564453125,46.57400131225586,238.8300018310547
2023-12-02,189.27374267578125,147.02999877929688,39476.33203125,130.7790985107422,368.16778564453125,46.57400131225586,238.8300018310547
2023-12-03,189.27374267578125,147.02999877929688,39978.390625,130.7790985107422,368.16778564453125,46.57400131225586,238.8300018310547
2023-12-04,187.48233032226562,144.83999633789062,41980.09765625,128.21034240722656,362.88873291015625,45.38999938964844,235.5800018310547
2023-12-05,191.4313201904297,146.8800048828125,44080.6484375,129.91624450683594,366.2115173339844,45.51499938964844,238.72000122070312
2023-12-06,190.34262084960938,144.52000427246094,43746.4453125,128.95420837402344,362.5545654296875,44.67300033569336,239.3699951171875
2023-12-07,192.2725830078125,146.8800048828125,43292.6640625,135.8075408935547,364.6681213378906,45.20000076293945,242.63999938964844
2023-12-08,193.69776916503906,147.4199981689453,44166.6015625,133.88348388671875,367.892578125,45.375999450683594,243.83999633789062
2023-12-09,193.69776916503906,147.4199981689453,43725.984375,133.88348388671875,367.892578125,45.375999450683594,243.83999633789062
2023-12-10,193.69776916503906,147.4199981689453,43779.69921875,133.88348388671875,367.892578125,45.375999450683594,243.83999633789062
2023-12-11,191.19378662109375,145.88999938964844,41243.83203125,132.1973876953125,365.01214599609375,45.98899841308594,239.74000549316406
2023-12-12,192.70806884765625,147.47999572753906,41450.22265625,131.4337158203125,368.0400085449219,46.29999923706055,237.00999450683594
2023-12-13,195.92465209960938,148.83999633789062,42890.7421875,131.4833221435547,368.0301513671875,47.99800109863281,239.2899932861328
2023-12-14,196.0730743408203,147.4199981689453,43023.97265625,130.8584442138672,359.73309326171875,46.983001708984375,251.0500030517578
2023-12-15,195.53863525390625,149.97000122070312,41929.7578125,131.5130615234375,364.4518737792969,47.20600128173828,253.5
2023-12-16,195.53863525390625,149.97000122070312,42240.1171875,131.5130615234375,364.4518737792969,47.20600128173828,253.5
2023-12-17,195.53863525390625,149.97000122070312,41364.6640625,131.5130615234375,364.4518737792969,47.20600128173828,253.5
2023-12-18,193.8759307861328,154.07000732421875,42623.5390625,134.68679809570312,366.3393249511719,48.61199951171875,252.0800018310547
2023-12-19,194.91513061523438,153.7899932861328,42270.52734375,135.5298309326172,366.9389953613281,49.50199890136719,257.2200012207031
2023-12-20,192.82684326171875,152.1199951171875,43652.25,137.20599365234375,364.3436584472656,48.926998138427734,247.13999938964844
2023-12-21,192.67832946777344,153.83999633789062,43869.15234375,139.26893615722656,367.2142028808594,49.1609992980957,254.5
2023-12-22,191.60948181152344,153.4199981689453,43997.90234375,140.33016967773438,368.2366027832031,48.67599868774414,252.5399932861328
2023-12-23,191.60948181152344,153.4199981689453,43739.54296875,140.33016967773438,368.2366027832031,48.67599868774414,252.5399932861328
2023-12-24,191.60948181152344,153.4199981689453,43016.1171875,140.33016967773438,368.2366027832031,48.67599868774414,252.5399932861328
2023-12-25,191.60948181152344,153.4199981689453,43613.140625,140.33016967773438,368.2366027832031,48.67599868774414,252.5399932861328
2023-12-26,191.06512451171875,153.41000366210938,42520.40234375,140.3599090576172,368.31524658203125,49.11899948120117,256.6099853515625
2023-12-27,191.16407775878906,153.33999633789062,43442.85546875,139.21932983398438,367.7352600097656,49.17900085449219,261.44000244140625
2023-12-28,191.58969116210938,153.3800048828125,42627.85546875,139.0805206298828,368.9248046875,49.05099868774414,253.17999267578125
2023-12-29,190.5504608154297,151.94000244140625,42099.40234375,138.544921875,369.6719055175781,48.6879997253418,248.47999572753906
2023-12-30,190.5504608154297,151.94000244140625,42156.90234375,138.544921875,369.6719055175781,48.6879997253418,248.47999572753906
2023-12-31,190.5504608154297,151.94000244140625,42265.1875,138.544921875,369.6719055175781,48.6879997253418,248.47999572753906
2024-01-01,190.5504608154297,151.94000244140625,44167.33203125,138.544921875,369.6719055175781,48.6879997253418,248.47999572753906
2024-01-02,183.73130798339844,149.92999267578125,44957.96875,137.03738403320312,364.5894470214844,46.849998474121094,248.4199981689453
2024-01-03,182.3555908203125,148.47000122070312,42848.17578125,137.78125,364.32403564453125,47.0260009765625,238.4499969482422
2024-01-04,180.0396728515625,144.57000732421875,44179.921875,135.27197265625,361.7091064453125,47.46699905395508,237.92999267578125
2024-01-05,179.31715393066406,145.24000549316406,44162.69140625,134.61737060546875,361.52227783203125,47.40599822998047,237.49000549316406
2024-01-06,179.31715393066406,145.24000549316406,43989.1953125,134.61737060546875,361.52227783203125,47.40599822998047,237.49000549316406
2024-01-07,179.31715393066406,145.24000549316406,43943.09765625,134.61737060546875,361.52227783203125,47.40599822998047,237.49000549316406
2024-01-08,183.65213012695312,149.10000610351562,46970.50390625,137.701904296875,368.3447570800781,48.50299835205078,240.4499969482422
2024-01-09,183.2364501953125,151.3699951171875,46139.73046875,139.7946014404297,369.4261169433594,48.20899963378906,234.9600067138672
2024-01-10,184.27565002441406,153.72999572753906,46627.77734375,141.1136932373047,376.28790283203125,47.83300018310547,233.94000244140625
2024-01-11,183.68182373046875,155.17999267578125,46368.5859375,140.9153289794922,378.116455078125,49.222999572753906,227.22000122070312
2024-01-12,184.00843811035156,154.6199951171875,42853.16796875,141.48065185546875,381.89141845703125,49.215999603271484,218.88999938964844
2024-01-13,184.00843811035156,154.6199951171875,42842.3828125,141.48065185546875,381.89141845703125,49.215999603271484,218.88999938964844
2024-01-14,184.00843811035156,154.6199951171875,41796.26953125,141.48065185546875,381.89141845703125,49.215999603271484,218.88999938964844
2024-01-15,184.00843811035156,154.6199951171875,42511.96875,141.48065185546875,381.89141845703125,49.215999603271484,218.88999938964844
2024-01-16,181.7419891357422,153.16000366210938,43154.9453125,141.3219451904297,383.66094970703125,48.124000549316406,219.91000366210938
2024-01-17,180.80174255371094,151.7100067138672,42742.65234375,140.31033325195312,382.8744812011719,48.03300094604492,215.5500030517578
2024-01-18,186.69058227539062,153.5,41262.05859375,142.3038330078125,387.1999816894531,48.53099822998047,211.8800048828125
2024-01-19,189.59043884277344,155.33999633789062,41618.40625,145.18008422851562,391.91864013671875,48.29499816894531,212.19000244140625
2024-01-20,189.59043884277344,155.33999633789062,41665.5859375,145.18008422851562,391.91864013671875,48.29499816894531,212.19000244140625
2024-01-21,189.59043884277344,155.33999633789062,41545.78515625,145.18008422851562,391.91864013671875,48.29499816894531,212.19000244140625
2024-01-22,191.896484375,154.77999877929688,39507.3671875,144.7932891845703,389.7952575683594,48.57099914550781,208.8000030517578
2024-01-23,193.1732177734375,156.02000427246094,39845.55078125,145.83465576171875,392.1448059082031,49.21900177001953,209.13999938964844
2024-01-24,192.5001983642578,156.8699951171875,40077.07421875,147.4810791015625,395.7427978515625,54.48699951171875,207.8300018310547
2024-01-25,192.1736297607422,157.75,39933.80859375,150.62509155273438,398.01373291015625,56.20000076293945,182.6300048828125
2024-01-26,190.4416046142578,159.1199951171875,41816.87109375,150.9424591064453,397.0896301269531,57.04199981689453,183.25
2024-01-27,190.4416046142578,159.1199951171875,42120.0546875,150.9424591064453,397.0896301269531,57.04199981689453,183.25
2024-01-28,190.4416046142578,159.1199951171875,42035.59375,150.9424591064453,397.0896301269531,57.04199981689453,183.25
2024-01-29,189.7587127685547,161.25999450683594,43288.24609375,152.25161743164062,402.7815246582031,57.57899856567383,190.92999267578125
2024-01-30,186.1066436767578,159.0,42952.609375,150.21844482421875,401.670654296875,56.28499984741211,191.58999633789062
2024-01-31,182.50404357910156,155.1999969482422,42582.60546875,138.95156860351562,390.8470764160156,56.4109992980957,187.2899932861328
2024-02-01,184.9387664794922,159.27999877929688,43075.7734375,140.00286865234375,396.9421691894531,56.750999450683594,188.86000061035156
2024-02-02,183.93914794921875,171.80999755859375,43185.859375,141.21290588378906,404.25616455078125,56.4640007019043,187.91000366210938
2024-02-03,183.93914794921875,171.80999755859375,42992.25,141.21290588378906,404.25616455078125,56.4640007019043,187.91000366210938
2024-02-04,183.93914794921875,171.80999755859375,42583.58203125,141.21290588378906,404.25616455078125,56.4640007019043,187.91000366210938
2024-02-05,185.75033569335938,170.30999755859375,42658.66796875,142.502197265625,398.7804260253906,56.20600128173828,181.05999755859375
2024-02-06,187.35369873046875,169.14999389648438,43084.671875,142.9187774658203,398.6231689453125,55.5880012512207,185.10000610351562
2024-02-07,187.46255493164062,170.52999877929688,44318.22265625,144.3469696044922,407.0382385253906,55.93000030517578,187.5800018310547
2024-02-08,186.3837432861328,169.83999633789062,45301.56640625,144.7139434814453,407.09716796875,55.85300064086914,189.55999755859375
2024-02-09,187.14682006835938,174.4499969482422,47147.19921875,147.7786102294922,413.4281005859375,56.13199996948242,193.57000732421875
2024-02-10,187.14682006835938,174.4499969482422,47771.27734375,147.7786102294922,413.4281005859375,56.13199996948242,193.57000732421875
2024-02-11,187.14682006835938,174.4499969482422,48293.91796875,147.7786102294922,413.4281005859375,56.13199996948242,193.57000732421875
2024-02-12,185.462158203125,172.33999633789062,49958.22265625,146.32066345214844,408.2277526855469,55.78499984741211,188.1300048828125
2024-02-13,183.3711700439453,168.63999938964844,49742.44140625,143.9502410888672,399.43914794921875,55.45199966430664,184.02000427246094
2024-02-14,182.48916625976562,170.97999572753906,51826.6953125,144.74368286132812,403.2998352050781,57.93299865722656,188.7100067138672
2024-02-15,182.20181274414062,169.8000030517578,51938.5546875,141.59967041015625,400.4141845703125,59.34600067138672,200.4499969482422
2024-02-16,180.66578674316406,169.50999450683594,52160.203125,139.36814880371094,397.9519348144531,58.39500045776367,199.9499969482422
2024-02-17,180.66578674316406,169.50999450683594,51662.99609375,139.36814880371094,397.9519348144531,58.39500045776367,199.9499969482422
2024-02-18,180.66578674316406,169.50999450683594,52122.546875,139.36814880371094,397.9519348144531,58.39500045776367,199.9499969482422
2024-02-19,180.66578674316406,169.50999450683594,51779.14453125,139.36814880371094,397.9519348144531,58.39500045776367,199.9499969482422
2024-02-20,179.9225616455078,167.0800018310547,52284.875,139.9632110595703,396.701171875,57.51300048828125,193.75999450683594
2024-02-21,180.67572021484375,168.58999633789062,51839.1796875,141.38148498535156,396.10040283203125,57.334999084472656,194.77000427246094
2024-02-22,182.70721435546875,174.5800018310547,51304.97265625,142.9088592529297,405.42724609375,58.84700012207031,197.41000366210938
2024-02-23,180.87391662597656,174.99000549316406,50731.94921875,142.7799072265625,404.1369934082031,58.35599899291992,191.97000122070312
2024-02-24,180.87391662597656,174.99000549316406,51571.1015625,142.7799072265625,404.1369934082031,58.35599899291992,191.97000122070312
2024-02-25,180.87391662597656,174.99000549316406,51733.23828125,142.7799072265625,404.1369934082031,58.35599899291992,191.97000122070312
2024-02-26,179.5261688232422,174.72999572753906,54522.40234375,136.44232177734375,401.37939453125,58.76499938964844,199.39999389648438
2024-02-27,180.98289489746094,173.5399932861328,57085.37109375,137.7415771484375,401.3202819824219,60.16699981689453,199.72999572753906
2024-02-28,179.7838134765625,173.16000366210938,62504.7890625,135.26206970214844,401.5566101074219,59.64799880981445,202.0399932861328
2024-02-29,179.11985778808594,176.75999450683594,61198.3828125,137.3250274658203,407.38714599609375,60.29199981689453,201.8800048828125
2024-03-01,178.03968811035156,178.22000122070312,62440.6328125,136.01583862304688,409.21905517578125,61.933998107910156,202.63999938964844
2024-03-02,178.03968811035156,178.22000122070312,62029.84765625,136.01583862304688,409.21905517578125,61.933998107910156,202.63999938964844
2024-03-03,178.03968811035156,178.22000122070312,63167.37109375,136.01583862304688,409.21905517578125,61.933998107910156,202.63999938964844
2024-03-04,173.5207977294922,177.5800018310547,68330.4140625,132.25689697265625,408.6477966308594,61.58300018310547,188.13999938964844
2024-03-05,168.58572387695312,174.1199951171875,63801.19921875,131.5824737548828,396.5632629394531,59.849998474121094,180.74000549316406
2024-03-06,167.5947723388672,173.50999450683594,66106.8046875,130.32289123535156,396.0117492675781,59.76900100708008,176.5399932861328
2024-03-07,167.475830078125,176.82000732421875,66925.484375,133.27845764160156,402.9552307128906,60.85100173950195,178.64999389648438
2024-03-08,169.19021606445312,175.35000610351562,68300.09375,134.3000030517578,400.07928466796875,60.481998443603516,175.33999633789062
2024-03-09,169.19021606445312,175.35000610351562,68498.8828125,134.3000030517578,400.07928466796875,60.481998443603516,175.33999633789062
2024-03-10,169.19021606445312,175.35000610351562,69019.7890625,134.3000030517578,400.07928466796875,60.481998443603516,175.33999633789062
2024-03-11,171.1920166015625,171.9600067138672,72123.90625,136.54148864746094,398.4049987792969,60.09299850463867,177.77000427246094
2024-03-12,171.66766357421875,175.38999938964844,71481.2890625,137.36468505859375,409.0023193359375,61.108001708984375,177.5399932861328
2024-03-13,169.5866241455078,176.55999755859375,73083.5,138.64413452148438,408.8251037597656,60.94499969482422,169.47999572753906
2024-03-14,171.43975830078125,178.75,71396.59375,141.927001953125,418.7921447753906,61.30099868774414,162.5
2024-03-15,171.0631561279297,174.4199981689453,69403.7734375,140.02273559570312,410.1251220703125,60.5880012512207,163.57000732421875
2024-03-16,171.0631561279297,174.4199981689453,65315.1171875,140.02273559570312,410.1251220703125,60.5880012512207,163.57000732421875
